품목코드,품명,사출창고,분리창고,검사접착,누수규격,완제품,불용재고
P1125V-02.50-1.25120,T38_금캡,0,0,0,0,43,0
P1125V-02.50-1.25130,T38_금캡,0,0,0,0,299,0
P1125V-02.50-1.25140,T38_금캡,0,0,0,0,484,0
P1125V-02.50-1.25150,T38_금캡,0,0,0,0,100,0
P1125V-02.50-1.25160,T38_금캡,0,0,0,0,216,0
P1125V-02.50-1.25170,T38_금캡,0,0,0,0,400,0
P1125V-02.50-1.25180,T38_금캡,0,0,0,0,750,0
P1125V-02.50-1.75010,T38_금캡,0,0,0,0,753,0
P1125V-02.50-1.75020,T38_금캡,0,0,0,0,50,0
P1125V-02.50-1.75030,T38_금캡,0,0,0,0,60,0
P1125V-02.50-1.75050,T38_금캡,0,0,0,0,64,0
P1125V-02.50-1.75080,T38_금캡,0,0,0,0,123,0
P1125V-02.50-1.75090,T38_금캡,0,0,0,0,282,0
P1125V-02.50-1.75100,T38_금캡,0,0,0,0,406,0
P1125V-02.50-1.75120,T38_금캡,0,0,0,0,109,0
P1125V-02.50-1.75130,T38_금캡,0,0,0,0,115,0
P1125V-02.50-1.75150,T38_금캡,0,0,0,0,196,0
P1125V-02.50-1.75160,T38_금캡,0,0,0,0,150,0
P1125V-02.50-1.75170,T38_금캡,0,0,0,0,400,0
P1125V-02.50-1.75180,T38_금캡,0,0,0,0,700,0
P1125V-02.50-2.25010,T38_금캡,0,0,0,0,400,0
P1125V-02.50-2.25020,T38_금캡,0,0,0,0,182,0
P1125V-02.50-2.25030,T38_금캡,0,0,0,0,100,0
P1125V-02.50-2.25080,T38_금캡,0,0,0,0,100,0
P1125V-02.50-2.25090,T38_금캡,0,0,0,0,435,0
P1125V-02.50-2.25100,T38_금캡,0,0,0,0,121,0
P1125V-02.50-2.25130,T38_금캡,0,0,0,0,101,0
P1125V-02.50-2.25140,T38_금캡,0,0,0,0,120,0
P1125V-02.50-2.25150,T38_금캡,0,0,0,0,309,0
P1125V-02.50-2.25160,T38_금캡,0,0,0,0,150,0
P1125V-02.50-2.25170,T38_금캡,0,0,0,0,400,0
P1125V-02.50-2.25180,T38_금캡,0,0,0,572,700,0
P1125V-02.50-2.75010,T38_금캡,0,0,0,0,300,0
P1125V-02.50-2.75020,T38_금캡,0,0,0,0,725,0
P1125V-02.50-2.75030,T38_금캡,0,0,0,0,243,0
P1125V-02.50-2.75050,T38_금캡,0,0,0,0,161,0
P1125V-02.50-2.75080,T38_금캡,0,0,0,0,62,0
P1125V-02.50-2.75090,T38_금캡,0,0,0,0,171,0
P1125V-02.50-2.75100,T38_금캡,0,0,0,0,297,0
P1125V-02.50-2.75150,T38_금캡,0,0,0,0,25,0
P1125V-02.50-2.75160,T38_금캡,0,0,0,0,50,0
P1125V-02.50-2.75170,T38_금캡,0,0,0,0,300,0
P1125V-02.50-2.75180,T38_금캡,0,0,0,0,500,0
P1125V-02.50-3.25020,T38_금캡,0,0,0,0,82,0
P1125V-02.50-3.25030,T38_금캡,0,0,0,0,53,0
P1125V-02.50-3.25080,T38_금캡,0,0,0,0,247,0
P1125V-02.50-3.25090,T38_금캡,0,0,0,0,607,0
P1125V-02.50-3.25110,T38_금캡,0,0,0,0,149,0
P1125V-02.50-3.25160,T38_금캡,0,0,0,0,75,0
P1125V-02.50-3.25170,T38_금캡,0,0,0,0,8,0
P1125V-02.75-0.75010,T38_금캡,0,0,0,0,250,0
P1125V-02.75-0.75020,T38_금캡,0,0,0,0,492,0
P1125V-02.75-0.75030,T38_금캡,0,0,0,286,150,0
P1125V-02.75-0.75050,T38_금캡,0,0,0,0,228,0
P1125V-02.75-0.75080,T38_금캡,0,0,0,0,150,0
P1125V-02.75-0.75090,T38_금캡,0,0,0,0,150,0
P1125V-02.75-0.75100,T38_금캡,0,0,0,0,100,0
P1125V-02.75-0.75110,T38_금캡,0,0,0,0,398,0
P1125V-02.75-0.75150,T38_금캡,0,0,0,0,100,0
P1125V-02.75-0.75160,T38_금캡,0,0,0,0,684,0
P1125V-02.75-0.75170,T38_금캡,0,0,0,0,250,0
P1125V-02.75-0.75180,T38_금캡,0,0,0,0,500,0
P1125V-02.75-1.25010,T38_금캡,0,0,0,0,400,0
P1125V-02.75-1.25020,T38_금캡,0,0,0,0,619,0
P1125V-02.75-1.25030,T38_금캡,0,0,0,0,150,0
P1125V-02.75-1.25040,T38_금캡,0,0,0,0,93,0
P1125V-02.75-1.25070,T38_금캡,0,0,0,0,249,0
P1125V-02.75-1.25080,T38_금캡,0,0,0,0,376,0
P1125V-02.75-1.25090,T38_금캡,0,0,0,0,1013,0
P1125V-02.75-1.25100,T38_금캡,0,0,0,0,798,0
P1125V-02.75-1.25140,T38_금캡,0,0,0,0,72,0
P1125V-02.75-1.25150,T38_금캡,0,0,0,0,100,0
P1125V-02.75-1.25160,T38_금캡,0,0,0,0,150,0
P1125V-02.75-1.25170,T38_금캡,0,0,0,0,400,0
P1125V-02.75-1.25180,T38_금캡,0,0,0,0,750,0
P1125V-02.75-1.75010,T38_금캡,0,0,0,0,500,0
P1125V-02.75-1.75020,T38_금캡,0,0,0,0,50,0
P1125V-02.75-1.75030,T38_금캡,0,0,0,0,63,0
P1125V-02.75-1.75080,T38_금캡,0,0,0,0,133,0
P1125V-02.75-1.75090,T38_금캡,0,0,0,0,1196,0
P1125V-02.75-1.75100,T38_금캡,0,0,0,0,427,0
P1125V-02.75-1.75120,T38_금캡,0,0,0,0,81,0
P1125V-02.75-1.75130,T38_금캡,0,0,0,0,127,0
P1125V-02.75-1.75150,T38_금캡,0,0,0,0,231,0
P1125V-02.75-1.75160,T38_금캡,0,0,0,0,637,0
P1125V-02.75-1.75170,T38_금캡,0,0,0,0,1840,0
P1125V-02.75-1.75180,T38_금캡,0,0,0,0,1069,0
P1125V-02.75-2.25010,T38_금캡,0,0,0,0,400,0
P1125V-02.75-2.25020,T38_금캡,0,0,0,0,434,0
P1125V-02.75-2.25030,T38_금캡,0,0,0,0,150,0
P1125V-02.75-2.25040,T38_금캡,0,0,0,0,698,0
P1125V-02.75-2.25050,T38_금캡,0,0,0,0,99,0
P1125V-02.75-2.25060,T38_금캡,0,0,0,0,69,0
P1125V-02.75-2.25080,T38_금캡,0,0,0,0,186,0
P1125V-02.75-2.25090,T38_금캡,0,0,0,0,224,0
P1125V-02.75-2.25100,T38_금캡,0,0,0,0,240,0
P1125V-02.75-2.25110,T38_금캡,0,0,0,0,224,0
P1125V-02.75-2.25120,T38_금캡,0,0,0,0,52,0
P1125V-02.75-2.25150,T38_금캡,0,0,0,0,48,0
P1125V-02.75-2.25160,T38_금캡,0,0,0,0,197,0
P1125V-02.75-2.25170,T38_금캡,0,0,0,0,690,0
P1125V-02.75-2.25180,T38_금캡,0,0,0,0,725,0
P1125V-02.75-2.75010,T38_금캡,0,0,0,0,489,0
P1125V-02.75-2.75020,T38_금캡,0,0,0,0,180,0
P1125V-02.75-2.75030,T38_금캡,0,0,0,0,283,0
P1125V-02.75-2.75040,T38_금캡,0,0,0,0,65,0
P1125V-02.75-2.75080,T38_금캡,0,0,0,0,101,0
P1125V-02.75-2.75090,T38_금캡,0,0,0,0,59,0
P1125V-02.75-2.75100,T38_금캡,0,0,0,0,39,0
P1125V-02.75-2.75150,T38_금캡,0,0,0,0,25,0
P1125V-02.75-2.75160,T38_금캡,0,0,0,0,50,0
P1125V-02.75-2.75170,T38_금캡,0,0,0,0,300,0
P1125V-02.75-2.75180,T38_금캡,0,0,0,0,500,0
P1125V-02.75-3.25010,T38_금캡,0,0,0,0,43,0
P1125V-02.75-3.25020,T38_금캡,0,0,0,0,516,0
P1125V-02.75-3.25030,T38_금캡,0,0,0,0,273,0
P1125V-02.75-3.25090,T38_금캡,0,0,0,0,160,0
P1125V-02.75-3.25100,T38_금캡,0,0,0,0,213,0
P1125V-02.75-3.25140,T38_금캡,0,0,0,0,304,0
P1125V-02.75-3.25150,T38_금캡,0,0,0,0,179,0
P1125V-02.75-3.25170,T38_금캡,0,0,0,0,82,0
P1125V-03.00-0.75010,T38_금캡,0,0,0,0,250,0
P1125V-03.00-0.75020,T38_금캡,0,0,0,0,200,0
P1125V-03.00-0.75030,T38_금캡,0,0,0,0,150,0
P1125V-03.00-0.75050,T38_금캡,0,0,0,0,23,0
P1125V-03.00-0.75070,T38_금캡,0,0,0,0,215,0
P1125V-03.00-0.75080,T38_금캡,0,0,0,0,476,0
P1125V-03.00-0.75090,T38_금캡,0,0,0,0,320,0
P1125V-03.00-0.75100,T38_금캡,0,0,0,0,466,0
P1125V-03.00-0.75120,T38_금캡,0,0,0,0,95,0
P1125V-03.00-0.75140,T38_금캡,0,0,0,0,741,0
P1125V-03.00-0.75150,T38_금캡,0,0,0,0,100,0
P1125V-03.00-0.75160,T38_금캡,0,0,0,0,143,0
P1125V-03.00-0.75170,T38_금캡,0,0,0,0,671,0
P1125V-03.00-0.75180,T38_금캡,0,0,0,0,500,0
P1125V-03.00-1.25010,T38_금캡,0,0,0,0,400,0
P1125V-03.00-1.25020,T38_금캡,0,0,0,0,200,0
P1125V-03.00-1.25030,T38_금캡,0,0,0,0,150,0
P1125V-03.00-1.25080,T38_금캡,0,0,0,0,313,0
P1125V-03.00-1.25090,T38_금캡,0,0,0,0,727,0
P1125V-03.00-1.25100,T38_금캡,0,0,0,0,530,0
P1125V-03.00-1.25130,T38_금캡,0,0,0,0,60,0
P1125V-03.00-1.25140,T38_금캡,0,0,0,0,147,0
P1125V-03.00-1.25150,T38_금캡,0,0,0,0,850,0
P1125V-03.00-1.25160,T38_금캡,0,0,0,0,398,0
P1125V-03.00-1.25170,T38_금캡,0,0,0,0,400,0
P1125V-03.00-1.25180,T38_금캡,0,0,0,0,750,0
P1125V-03.00-1.75010,T38_금캡,0,0,0,0,500,0
P1125V-03.00-1.75020,T38_금캡,0,0,0,0,50,0
P1125V-03.00-1.75030,T38_금캡,0,0,0,0,362,0
P1125V-03.00-1.75080,T38_금캡,0,0,0,0,90,0
P1125V-03.00-1.75090,T38_금캡,0,0,0,0,328,0
P1125V-03.00-1.75100,T38_금캡,0,0,0,0,692,0
P1125V-03.00-1.75110,T38_금캡,0,0,0,0,263,0
P1125V-03.00-1.75130,T38_금캡,0,0,0,0,50,0
P1125V-03.00-1.75150,T38_금캡,0,0,0,0,397,0
P1125V-03.00-1.75160,T38_금캡,0,0,0,0,150,0
P1125V-03.00-1.75170,T38_금캡,0,0,0,0,400,0
P1125V-03.00-1.75180,T38_금캡,0,0,0,0,700,0
P1125V-03.00-2.25010,T38_금캡,0,0,0,0,400,0
P1125V-03.00-2.25020,T38_금캡,0,0,0,0,481,0
P1125V-03.00-2.25030,T38_금캡,0,0,0,0,150,0
P1125V-03.00-2.25040,T38_금캡,0,0,0,0,61,0
P1125V-03.00-2.25050,T38_금캡,0,0,0,0,88,0
P1125V-03.00-2.25080,T38_금캡,0,0,0,0,258,0
P1125V-03.00-2.25090,T38_금캡,0,0,0,0,100,0
P1125V-03.00-2.25100,T38_금캡,0,0,0,0,723,0
P1125V-03.00-2.25110,T38_금캡,0,0,0,0,637,0
P1125V-03.00-2.25120,T38_금캡,0,0,0,0,123,0
P1125V-03.00-2.25140,T38_금캡,0,0,0,0,205,0
P1125V-03.00-2.25150,T38_금캡,0,0,0,0,25,0
P1125V-03.00-2.25160,T38_금캡,0,0,0,0,322,0
P1125V-03.00-2.25170,T38_금캡,0,0,0,0,400,0
P1125V-03.00-2.25180,T38_금캡,0,0,0,0,700,0
P1125V-03.00-2.75010,T38_금캡,0,0,0,0,300,0
P1125V-03.00-2.75020,T38_금캡,0,0,0,0,52,0
P1125V-03.00-2.75030,T38_금캡,0,0,0,0,50,0
P1125V-03.00-2.75060,T38_금캡,0,0,0,0,81,0
P1125V-03.00-2.75080,T38_금캡,0,0,0,0,127,0
P1125V-03.00-2.75090,T38_금캡,0,0,0,0,50,0
P1125V-03.00-2.75100,T38_금캡,0,0,0,0,288,0
P1125V-03.00-2.75110,T38_금캡,0,0,0,0,239,0
P1125V-03.00-2.75150,T38_금캡,0,0,0,0,80,0
P1125V-03.00-2.75160,T38_금캡,0,0,0,0,50,0
P1125V-03.00-2.75170,T38_금캡,0,0,0,0,300,0
P1125V-03.00-2.75180,T38_금캡,0,0,0,0,500,0
P1125V-03.00-3.25020,T38_금캡,0,0,0,0,1280,0
P1125V-03.00-3.25030,T38_금캡,0,0,0,0,242,0
P1125V-03.00-3.25080,T38_금캡,0,0,0,0,244,0
P1125V-03.00-3.25090,T38_금캡,0,0,0,0,370,0
P1125V-03.00-3.25100,T38_금캡,0,0,0,0,240,0
P1125V-03.00-3.25150,T38_금캡,0,0,0,0,444,0
P1125V-03.00-3.25160,T38_금캡,0,0,0,0,96,0
P1125V-03.00-3.25170,T38_금캡,0,0,0,0,339,0
P1125V-03.25-0.75010,T38_금캡,0,0,0,0,250,0
P1125V-03.25-0.75020,T38_금캡,0,0,0,0,200,0
P1125V-03.25-0.75030,T38_금캡,0,0,0,0,50,0
P1125V-03.25-0.75050,T38_금캡,0,0,0,0,32,0
P1125V-03.25-0.75070,T38_금캡,0,0,0,0,389,0
P1125V-03.25-0.75080,T38_금캡,0,0,0,0,71,0
P1125V-03.25-0.75090,T38_금캡,0,0,0,0,566,0
P1125V-03.25-0.75100,T38_금캡,0,0,0,0,3,0
P1125V-03.25-0.75160,T38_금캡,0,0,0,0,50,0
P1125V-03.25-0.75170,T38_금캡,0,0,0,0,150,0
P1125V-03.25-0.75180,T38_금캡,0,0,0,0,250,0
P1125V-03.25-1.25010,T38_금캡,0,0,0,0,473,0
P1125V-03.25-1.25020,T38_금캡,0,0,0,0,50,0
P1125V-03.25-1.25030,T38_금캡,0,0,0,0,760,0
P1125V-03.25-1.25080,T38_금캡,0,0,0,0,1638,0
P1125V-03.25-1.25090,T38_금캡,0,0,0,0,1018,0
P1125V-03.25-1.25100,T38_금캡,0,0,0,0,38,0
P1125V-03.25-1.25110,T38_금캡,0,0,0,0,47,0
P1125V-03.25-1.25150,T38_금캡,0,0,0,0,811,0
P1125V-03.25-1.25160,T38_금캡,0,0,0,0,100,0
P1125V-03.25-1.25170,T38_금캡,0,0,0,0,300,0
P1125V-03.25-1.25180,T38_금캡,0,0,0,0,400,0
P1125V-03.25-1.75010,T38_금캡,0,0,0,0,250,0
P1125V-03.25-1.75020,T38_금캡,0,0,0,0,22,0
P1125V-03.25-1.75030,T38_금캡,0,0,0,0,1000,0
P1125V-03.25-1.75080,T38_금캡,0,0,0,0,526,0
P1125V-03.25-1.75090,T38_금캡,0,0,0,0,324,0
P1125V-03.25-1.75100,T38_금캡,0,0,0,0,398,0
P1125V-03.25-1.75110,T38_금캡,0,0,0,0,104,0
P1125V-03.25-1.75150,T38_금캡,0,0,0,0,5,0
P1125V-03.25-1.75160,T38_금캡,0,0,0,0,573,0
P1125V-03.25-1.75170,T38_금캡,0,0,0,0,250,0
P1125V-03.25-1.75180,T38_금캡,0,0,0,0,350,0
P1125V-03.25-2.25010,T38_금캡,0,0,0,0,250,0
P1125V-03.25-2.25020,T38_금캡,0,0,0,0,576,0
P1125V-03.25-2.25030,T38_금캡,0,0,0,0,94,0
P1125V-03.25-2.25040,T38_금캡,0,0,0,0,56,0
P1125V-03.25-2.25050,T38_금캡,0,0,0,0,89,0
P1125V-03.25-2.25080,T38_금캡,0,0,0,0,585,0
P1125V-03.25-2.25090,T38_금캡,0,0,0,0,392,0
P1125V-03.25-2.25100,T38_금캡,0,0,0,0,71,0
P1125V-03.25-2.25150,T38_금캡,0,0,0,0,365,0
P1125V-03.25-2.25160,T38_금캡,0,0,0,0,160,0
P1125V-03.25-2.25170,T38_금캡,0,0,0,0,250,0
P1125V-03.25-2.25180,T38_금캡,0,0,0,0,300,0
P1125V-03.25-2.75010,T38_금캡,0,0,0,0,150,0
P1125V-03.25-2.75020,T38_금캡,0,0,0,0,195,0
P1125V-03.25-2.75050,T38_금캡,0,0,0,0,117,0
P1125V-03.25-2.75060,T38_금캡,0,0,0,0,221,0
P1125V-03.25-2.75080,T38_금캡,0,0,0,0,50,0
P1125V-03.25-2.75090,T38_금캡,0,0,0,0,382,0
P1125V-03.25-2.75100,T38_금캡,0,0,0,0,27,0
P1125V-03.25-2.75130,T38_금캡,0,0,0,0,165,0
P1125V-03.25-2.75140,T38_금캡,0,0,0,0,56,0
P1125V-03.25-2.75150,T38_금캡,0,0,0,0,162,0
P1125V-03.25-2.75160,T38_금캡,0,0,0,0,184,0
P1125V-03.25-2.75170,T38_금캡,0,0,0,0,150,0
P1125V-03.25-2.75180,T38_금캡,0,0,0,0,300,0
P1125V-03.25-3.25010,T38_금캡,0,0,0,0,442,0
P1125V-03.25-3.25020,T38_금캡,0,0,0,0,204,0
P1125V-03.25-3.25030,T38_금캡,0,0,0,0,1056,0
P1125V-03.25-3.25100,T38_금캡,0,0,0,0,66,0
P1125V-03.25-3.25110,T38_금캡,0,0,0,0,64,0
P1125V-03.25-3.25150,T38_금캡,0,0,0,0,264,0
P1125V-03.25-3.25160,T38_금캡,0,0,0,0,56,0
P1125V-03.25-3.25180,T38_금캡,0,0,0,0,805,0
P1125V-03.50-0.75010,T38_금캡,0,0,0,0,200,0
P1125V-03.50-0.75020,T38_금캡,0,0,0,0,391,0
P1125V-03.50-0.75030,T38_금캡,0,0,0,0,301,0
P1125V-03.50-0.75070,T38_금캡,0,0,0,0,393,0
P1125V-03.50-0.75080,T38_금캡,0,0,0,0,50,0
P1125V-03.50-0.75090,T38_금캡,0,0,0,0,139,0
P1125V-03.50-0.75100,T38_금캡,0,0,0,0,163,0
P1125V-03.50-0.75130,T38_금캡,0,0,0,0,150,0
P1125V-03.50-0.75150,T38_금캡,0,0,0,0,53,0
P1125V-03.50-0.75160,T38_금캡,0,0,0,0,50,0
P1125V-03.50-0.75170,T38_금캡,0,0,0,0,150,0
P1125V-03.50-0.75180,T38_금캡,0,0,0,0,250,0
P1125V-03.50-1.25010,T38_금캡,0,0,0,0,611,0
P1125V-03.50-1.25020,T38_금캡,0,0,0,0,269,0
P1125V-03.50-1.25030,T38_금캡,0,0,0,0,452,0
P1125V-03.50-1.25060,T38_금캡,0,0,0,0,82,0
P1125V-03.50-1.25080,T38_금캡,0,0,0,0,100,0
P1125V-03.50-1.25090,T38_금캡,0,0,0,0,123,0
P1125V-03.50-1.25100,T38_금캡,0,0,0,0,765,0
P1125V-03.50-1.25150,T38_금캡,0,0,0,0,193,0
P1125V-03.50-1.25160,T38_금캡,0,0,0,0,236,0
P1125V-03.50-1.25170,T38_금캡,0,0,0,0,300,0
P1125V-03.50-1.25180,T38_금캡,0,0,0,0,400,0
P1125V-03.50-1.75010,T38_금캡,0,0,0,0,250,0
P1125V-03.50-1.75020,T38_금캡,0,0,0,0,342,0
P1125V-03.50-1.75030,T38_금캡,0,0,0,0,50,0
P1125V-03.50-1.75080,T38_금캡,0,0,0,0,50,0
P1125V-03.50-1.75090,T38_금캡,0,0,0,0,367,0
P1125V-03.50-1.75100,T38_금캡,0,0,0,0,199,0
P1125V-03.50-1.75110,T38_금캡,0,0,0,0,100,0
P1125V-03.50-1.75120,T38_금캡,0,0,0,0,187,0
P1125V-03.50-1.75150,T38_금캡,0,0,0,0,50,0
P1125V-03.50-1.75160,T38_금캡,0,0,0,0,100,0
P1125V-03.50-1.75170,T38_금캡,0,0,0,0,200,0
P1125V-03.50-1.75180,T38_금캡,0,0,0,0,400,0
P1125V-03.50-2.25010,T38_금캡,0,0,0,0,200,0
P1125V-03.50-2.25020,T38_금캡,0,0,0,0,30,0
P1125V-03.50-2.25030,T38_금캡,0,0,0,0,100,0
P1125V-03.50-2.25080,T38_금캡,0,0,0,0,269,0
P1125V-03.50-2.25090,T38_금캡,0,0,0,0,981,0
P1125V-03.50-2.25100,T38_금캡,0,0,0,0,791,0
P1125V-03.50-2.25150,T38_금캡,0,0,0,0,179,0
P1125V-03.50-2.25160,T38_금캡,0,0,0,0,105,0
P1125V-03.50-2.25170,T38_금캡,0,0,0,0,586,0
P1125V-03.50-2.25180,T38_금캡,0,0,0,0,400,0
P1125V-03.50-2.75010,T38_금캡,0,0,0,0,200,0
P1125V-03.50-2.75020,T38_금캡,0,0,0,0,25,0
P1125V-03.50-2.75030,T38_금캡,0,0,0,0,189,0
P1125V-03.50-2.75050,T38_금캡,0,0,0,0,196,0
P1125V-03.50-2.75080,T38_금캡,0,0,0,0,25,0
P1125V-03.50-2.75090,T38_금캡,0,0,0,0,378,0
P1125V-03.50-2.75100,T38_금캡,0,0,0,0,356,0
P1125V-03.50-2.75140,T38_금캡,0,0,0,0,169,0
P1125V-03.50-2.75150,T38_금캡,0,0,0,0,256,0
P1125V-03.50-2.75160,T38_금캡,0,0,0,0,25,0
P1125V-03.50-2.75170,T38_금캡,0,0,0,0,200,0
P1125V-03.50-2.75180,T38_금캡,0,0,0,0,300,0
P1125V-03.50-3.25020,T38_금캡,0,0,0,0,552,0
P1125V-03.50-3.25030,T38_금캡,0,0,0,0,14,0
P1125V-03.50-3.25040,T38_금캡,0,0,0,0,54,0
P1125V-03.50-3.25080,T38_금캡,0,0,0,0,23,0
P1125V-03.50-3.25090,T38_금캡,0,0,0,0,10,0
P1125V-03.50-3.25100,T38_금캡,0,0,0,0,726,0
P1125V-03.50-3.25150,T38_금캡,0,0,0,0,262,0
P1125V-03.50-3.25160,T38_금캡,0,0,0,0,19,0
P1125V-03.75-0.75010,T38_금캡,0,0,0,0,200,0
P1125V-03.75-0.75020,T38_금캡,0,0,0,0,1275,0
P1125V-03.75-0.75030,T38_금캡,0,0,0,0,639,0
P1125V-03.75-0.75080,T38_금캡,0,0,0,0,50,0
P1125V-03.75-0.75090,T38_금캡,0,0,0,0,507,0
P1125V-03.75-0.75100,T38_금캡,0,0,0,0,652,0
P1125V-03.75-0.75120,T38_금캡,0,0,0,0,124,0
P1125V-03.75-0.75130,T38_금캡,0,0,0,0,79,0
P1125V-03.75-0.75150,T38_금캡,0,0,0,0,25,0
P1125V-03.75-0.75160,T38_금캡,0,0,0,0,50,0
P1125V-03.75-0.75170,T38_금캡,0,0,0,0,150,0
P1125V-03.75-0.75180,T38_금캡,0,0,0,0,250,0
P1125V-03.75-1.25010,T38_금캡,0,0,0,0,200,0
P1125V-03.75-1.25020,T38_금캡,0,0,0,0,218,0
P1125V-03.75-1.25030,T38_금캡,0,0,0,0,650,0
P1125V-03.75-1.25070,T38_금캡,0,0,0,0,33,0
P1125V-03.75-1.25100,T38_금캡,0,0,0,0,611,0
P1125V-03.75-1.25120,T38_금캡,0,0,0,0,66,0
P1125V-03.75-1.25130,T38_금캡,0,0,0,0,55,0
P1125V-03.75-1.25140,T38_금캡,0,0,0,0,199,0
P1125V-03.75-1.25150,T38_금캡,0,0,0,0,646,0
P1125V-03.75-1.25160,T38_금캡,0,0,0,0,100,0
P1125V-03.75-1.25170,T38_금캡,0,0,0,0,200,0
P1125V-03.75-1.25180,T38_금캡,0,0,0,0,350,0
P1125V-03.75-1.75010,T38_금캡,0,0,0,0,250,0
P1125V-03.75-1.75030,T38_금캡,0,0,0,0,135,0
P1125V-03.75-1.75080,T38_금캡,0,0,0,0,67,0
P1125V-03.75-1.75090,T38_금캡,0,0,0,0,826,0
P1125V-03.75-1.75100,T38_금캡,0,0,0,0,310,0
P1125V-03.75-1.75120,T38_금캡,0,0,0,0,99,0
P1125V-03.75-1.75150,T38_금캡,0,0,0,0,99,0
P1125V-03.75-1.75160,T38_금캡,0,0,0,0,129,0
P1125V-03.75-1.75170,T38_금캡,0,0,0,0,250,0
P1125V-03.75-1.75180,T38_금캡,0,0,0,0,300,0
P1125V-03.75-2.25010,T38_금캡,0,0,0,0,150,0
P1125V-03.75-2.25020,T38_금캡,0,0,0,0,698,0
P1125V-03.75-2.25030,T38_금캡,0,0,0,0,279,0
P1125V-03.75-2.25040,T38_금캡,0,0,0,0,190,0
P1125V-03.75-2.25050,T38_금캡,0,0,0,0,124,0
P1125V-03.75-2.25060,T38_금캡,0,0,0,0,129,0
P1125V-03.75-2.25070,T38_금캡,0,0,0,0,304,0
P1125V-03.75-2.25090,T38_금캡,0,0,0,0,9,0
P1125V-03.75-2.25120,T38_금캡,0,0,0,0,81,0
P1125V-03.75-2.25130,T38_금캡,0,0,0,0,205,0
P1125V-03.75-2.25150,T38_금캡,0,0,0,0,82,0
P1125V-03.75-2.25160,T38_금캡,0,0,0,0,221,0
P1125V-03.75-2.25170,T38_금캡,0,0,0,0,150,0
P1125V-03.75-2.25180,T38_금캡,0,0,0,0,200,0
P1125V-03.75-2.75010,T38_금캡,0,0,0,0,150,0
P1125V-03.75-2.75030,T38_금캡,0,0,0,0,22,0
P1125V-03.75-2.75090,T38_금캡,0,0,0,0,886,0
P1125V-03.75-2.75110,T38_금캡,0,0,0,0,366,0
P1125V-03.75-2.75160,T38_금캡,0,0,0,0,164,0
P1125V-03.75-2.75170,T38_금캡,0,0,0,0,150,0
P1125V-03.75-2.75180,T38_금캡,0,0,0,0,399,0
P1125V-03.75-3.25020,T38_금캡,0,0,0,0,315,0
P1125V-03.75-3.25030,T38_금캡,0,0,0,0,257,0
P1125V-03.75-3.25080,T38_금캡,0,0,0,0,218,0
P1125V-03.75-3.25090,T38_금캡,0,0,0,0,130,0
P1125V-03.75-3.25100,T38_금캡,0,0,0,0,28,0
P1125V-03.75-3.25110,T38_금캡,0,0,0,0,245,0
P1125V-03.75-3.25150,T38_금캡,0,0,0,0,301,0
P1125V-03.75-3.25160,T38_금캡,0,0,0,0,79,0
P1125V-03.75-3.25170,T38_금캡,0,0,0,0,659,0
P1125V-03.75-3.25180,T38_금캡,0,0,0,0,289,0
P1125V-04.00-0.75010,T38_금캡,0,0,0,0,100,0
P1125V-04.00-0.75020,T38_금캡,0,0,0,0,341,0
P1125V-04.00-0.75030,T38_금캡,0,0,0,0,208,0
P1125V-04.00-0.75080,T38_금캡,0,0,0,0,561,0
P1125V-04.00-0.75090,T38_금캡,0,0,0,0,841,0
P1125V-04.00-0.75100,T38_금캡,0,0,0,0,283,0
P1125V-04.00-0.75140,T38_금캡,0,0,0,0,757,0
P1125V-04.00-0.75150,T38_금캡,0,0,0,0,72,0
P1125V-04.00-0.75160,T38_금캡,0,0,0,0,50,0
P1125V-04.00-0.75170,T38_금캡,0,0,0,0,150,0
P1125V-04.00-0.75180,T38_금캡,0,0,0,0,250,0
P1125V-04.00-1.25010,T38_금캡,0,0,0,0,200,0
P1125V-04.00-1.25020,T38_금캡,0,0,0,0,502,0
P1125V-04.00-1.25030,T38_금캡,0,0,0,0,618,0
P1125V-04.00-1.25040,T38_금캡,0,0,0,0,487,0
P1125V-04.00-1.25050,T38_금캡,0,0,0,0,224,0
P1125V-04.00-1.25060,T38_금캡,0,0,0,0,296,0
P1125V-04.00-1.25080,T38_금캡,0,0,0,0,231,0
P1125V-04.00-1.25090,T38_금캡,0,0,0,0,506,0
P1125V-04.00-1.25100,T38_금캡,0,0,0,0,498,0
P1125V-04.00-1.25130,T38_금캡,0,0,0,0,119,0
P1125V-04.00-1.25150,T38_금캡,0,0,0,0,30,0
P1125V-04.00-1.25160,T38_금캡,0,0,0,0,725,0
P1125V-04.00-1.25170,T38_금캡,0,0,0,0,200,0
P1125V-04.00-1.25180,T38_금캡,0,0,0,0,400,0
P1125V-04.00-1.75010,T38_금캡,0,0,0,0,250,0
P1125V-04.00-1.75020,T38_금캡,0,0,0,0,170,0
P1125V-04.00-1.75030,T38_금캡,0,0,0,0,634,0
P1125V-04.00-1.75070,T38_금캡,0,0,0,0,28,0
P1125V-04.00-1.75080,T38_금캡,0,0,0,0,438,0
P1125V-04.00-1.75090,T38_금캡,0,0,0,0,799,0
P1125V-04.00-1.75100,T38_금캡,0,0,0,0,585,0
